"","sum.water","sum.lulc.dst011","sum.lulc.dst040","sum.lulc.dst130","sum.lulc.dst140","sum.lulc.dst150","sum.lulc.dst160","sum.lulc.dst190","sum.lulc.dst200","sum.topo","sum.slope","sum.ntl","sum.pop20","mean.water","mean.lulc.dst011","mean.lulc.dst040","mean.lulc.dst130","mean.lulc.dst140","mean.lulc.dst150","mean.lulc.dst160","mean.lulc.dst190","mean.lulc.dst200","mean.topo","mean.slope","mean.ntl","mean.pop20"
"208",11272.6123046875,-2137.56030273438,81340.3046875,61237.4296875,873309.1875,16497.857421875,47669.12109375,2393.85278320312,65397.8203125,23278.642578125,957.227783203125,38117.5078125,56477.6640625,4.43819284439087,-0.841588854789734,32.0248718261719,24.1100749969482,343.834655761719,6.49544858932495,18.7680320739746,0.942494988441467,25.7480812072754,9.16514301300049,0.376874625682831,15.0074224472046,22.2360858917236
"209",13255.6884765625,-1642.94860839844,105685.9765625,5276.599609375,907277.875,68442.046875,116611.5625,1942.68029785156,12950.1728515625,31388.36328125,1748.68481445312,41883.25,80395.4609375,4.69027757644653,-0.58132666349411,37.3950080871582,1.86702609062195,321.023315429688,24.2169380187988,41.2608222961426,0.687381088733673,4.58217668533325,11.1061859130859,0.618739426136017,14.8196048736572,28.4464302062988
"210",73125.125,-50299.49609375,3120968,423062.65625,12688502,792242.3125,444581.8125,54725.85546875,1248163,120078.140625,12877.69921875,187109.734375,230474.3125,1.73357903957367,-1.1924512386322,73.9888610839844,10.0295562744141,300.806610107422,18.7817058563232,10.5397109985352,1.29738712310791,29.5902290344238,2.84669518470764,0.305291920900345,4.43581485748291,5.47065830230713
"211",135098.328125,-27810.359375,468041.5,349302.75,16277730,343078.34375,1264256.625,54416.984375,215345.90625,978087.625,24003.021484375,508670.375,775879.375,2.9056658744812,-0.598139226436615,10.066535949707,7.51272821426392,350.097900390625,7.37885522842407,27.1913585662842,1.17038881778717,4.63161325454712,21.0364990234375,0.516251802444458,10.940372467041,16.7033500671387
"212",280798.8125,-18726.458984375,1364297.5,518185.0625,9981238,609860.8125,652024.6875,21708.765625,998987.5,210964.53125,9128.408203125,319909.40625,463443.90625,9.52879428863525,-0.635474801063538,46.2968864440918,17.584400177002,338.709289550781,20.6953811645508,22.1261940002441,0.736678183078766,33.9002380371094,7.15899610519409,0.309768855571747,10.8559970855713,15.7270822525024
"213",143370.90625,-57668.5,3144540.75,470501.75,17323242,910561.875,1399300.75,93608.4765625,685170.5,389487.4375,25497.41796875,480859.59375,753837.125,2.52600431442261,-1.01604211330414,55.4026184082031,8.28961372375488,305.212432861328,16.0428867340088,24.6538143157959,1.64925670623779,12.0717916488647,6.86224985122681,0.449230521917343,8.47210502624512,13.3549966812134
"214",40307.18359375,-13369.869140625,611307.3125,257675.265625,5693583,230267.828125,537583.4375,15130.947265625,279918.5,145680.15625,6805.62353515625,177415.828125,267045.96875,2.34788489341736,-0.778792023658752,35.6085205078125,15.0095291137695,331.649993896484,13.4130516052246,31.3141193389893,0.881374418735504,16.3051929473877,8.48583793640137,0.396426111459732,10.334433555603,15.5662508010864
"215",53450.97265625,-22039.345703125,1439023.25,451695.875,8159567.5,610410.0625,663307.375,24679.291015625,687023.8125,137838.65625,9595.7939453125,213124.4375,290925.21875,2.07967138290405,-0.857507288455963,55.9895439147949,17.574592590332,317.472595214844,23.7498455047607,25.807975769043,0.96022230386734,26.7307357788086,5.36302900314331,0.373353332281113,8.29224967956543,11.3261270523071
"216",42550.98046875,-5238.013671875,96375.1015625,98033.2734375,3576964,88855.84375,188393.546875,6218.6591796875,62638.32421875,128086.34375,3859.38232421875,105272.984375,209004.921875,4.34387826919556,-0.534730195999146,9.83859157562256,10.0078678131104,365.159515380859,9.07097721099854,19.2324275970459,0.634840786457062,6.39452362060547,13.0758790969849,0.393990606069565,10.7469444274902,21.3365688323975
"217",110528.2109375,-20998.380859375,864280,646521.0625,13830191,507327.46875,356137.71875,25039.97265625,763605.375,457041.0625,15453.8212890625,443425.09375,748813.8125,2.86867666244507,-0.544997215270996,22.4317378997803,16.7799682617188,358.952239990234,13.1673040390015,9.24328708648682,0.649893701076508,19.8188037872314,11.8621578216553,0.401092320680618,11.5087652206421,19.4480247497559
"218",247468.15625,-125704.9609375,4083223.25,920653.25,22068876,1555775.5,1953559.875,354352.3125,156746.359375,1525189.25,47416.9453125,284836.1875,32245.134765625,3.36768555641174,-1.71066355705261,55.5667915344238,12.5287656784058,300.325653076172,21.1718654632568,26.5851383209229,4.82222509384155,2.13309240341187,20.7556304931641,0.645276367664337,3.87621068954468,0.438874274492264
